application_id,location_id,region,hiring_manager_id,role,source,commute_band_km,availability_match,applied_at,screened_at,interview_scheduled_at,interview_completed_at,offer_at,onboarding_started_at,scheduled_first_shift_at,first_shift_at,stage_reached,exit_reason,separation_at,tenure_days,separation_reason
APP-010693,LOC-20,Northeast,MGR-020,Seasonal Associate,jobboard_c,11-20,full,2026-02-20,2026-02-23,2026-02-25,,,,,,interview_scheduled,interview_no_show,,,
APP-011297,LOC-42,West,MGR-042,Sales Associate,jobboard_b,40+,limited,2026-02-20,2026-02-21,2026-02-23,2026-03-01,2026-03-01,2026-03-01,2026-03-04,,onboarding_started,no_show_first_shift,,,
APP-010334,LOC-12,Northeast,MGR-012,Stocker,jobboard_c,40+,full,2026-02-20,,,,,,,,applied,incomplete_application,,,
APP-010436,LOC-05,Midwest,MGR-005,Sales Associate,social,11-20,full,2026-02-20,2026-02-20,2026-02-20,2026-02-24,2026-02-25,2026-02-27,2026-03-01,,onboarding_started,no_show_first_shift,,,
APP-011242,LOC-41,West,MGR-041,Shift Supervisor,jobboard_a,0-5,partial,2026-02-20,,,,,,,,applied,failed_knockout,,,
APP-010554,LOC-28,South,MGR-028,Stocker,referral,6-10,limited,2026-02-20,2026-02-22,2026-02-22,2026-02-26,2026-02-28,2026-03-02,2026-03-10,2026-03-10,started,,,,
APP-010390,LOC-11,Midwest,MGR-011,Stocker,jobboard_a,11-20,limited,2026-02-20,,,,,,,,applied,availability_mismatch,,,
APP-011214,LOC-20,Northeast,MGR-020,Seasonal Associate,referral,0-5,full,2026-02-20,2026-02-23,,,,,,,screened,withdrew,,,
APP-010427,LOC-42,West,MGR-042,Stocker,jobboard_c,11-20,partial,2026-02-20,,,,,,,,applied,incomplete_application,,,
APP-010695,LOC-30,South,MGR-030,Shift Supervisor,jobboard_a,11-20,full,2026-02-20,2026-02-22,,,,,,,screened,withdrew,,,
APP-010544,LOC-32,South,MGR-032,Seasonal Associate,jobboard_a,21-40,limited,2026-02-20,,,,,,,,applied,incomplete_application,,,
APP-010621,LOC-31,South,MGR-031,Cashier,jobboard_c,6-10,full,2026-02-20,2026-02-22,2026-03-04,2026-03-05,2026-03-07,2026-03-08,2026-03-14,2026-03-14,started,,2026-04-09,26,attendance
APP-010537,LOC-26,South,MGR-026,Sales Associate,jobboard_a,21-40,partial,2026-02-20,,,,,,,,applied,incomplete_application,,,
APP-010989,LOC-27,South,MGR-027,Cashier,social,0-5,partial,2026-02-20,,,,,,,,applied,withdrew,,,
APP-011074,LOC-31,South,MGR-031,Sales Associate,jobboard_a,6-10,partial,2026-02-20,,,,,,,,applied,failed_knockout,,,
APP-011178,LOC-36,West,MGR-036,Sales Associate,career_site,6-10,limited,2026-02-20,,,,,,,,applied,failed_knockout,,,
APP-011052,LOC-31,South,MGR-031,Cashier,career_site,0-5,full,2026-02-20,,,,,,,,applied,withdrew,,,
APP-010863,LOC-28,South,MGR-028,Sales Associate,jobboard_b,0-5,full,2026-02-20,2026-02-20,2026-02-22,,,,,,interview_scheduled,interview_no_show,,,
APP-011325,LOC-01,Midwest,MGR-001,Stocker,jobboard_a,21-40,full,2026-02-20,2026-02-23,,,,,,,screened,unresponsive,,,
APP-011326,LOC-11,Midwest,MGR-011,Sales Associate,career_site,0-5,partial,2026-02-20,,,,,,,,applied,availability_mismatch,,,
APP-010785,LOC-07,Midwest,MGR-007,Sales Associate,jobboard_a,6-10,full,2026-02-20,2026-02-20,2026-02-27,,,,,,interview_scheduled,interview_no_show,,,
APP-010344,LOC-13,Northeast,MGR-013,Sales Associate,career_site,6-10,limited,2026-02-20,2026-02-23,2026-02-26,,,,,,interview_scheduled,interview_no_show,,,
APP-010780,LOC-28,South,MGR-028,Stocker,social,11-20,partial,2026-02-20,2026-02-21,2026-02-23,2026-02-25,2026-02-25,2026-02-26,2026-03-02,2026-03-02,started,,,,
APP-010854,LOC-20,Northeast,MGR-020,Shift Supervisor,referral,0-5,full,2026-02-20,,,,,,,,applied,withdrew,,,
APP-011409,LOC-42,West,MGR-042,Stocker,jobboard_b,6-10,partial,2026-02-20,2026-02-21,2026-02-22,2026-02-27,2026-03-02,2026-03-02,2026-03-12,,onboarding_started,no_show_first_shift,,,
APP-011072,LOC-34,West,MGR-034,Shift Supervisor,jobboard_b,11-20,full,2026-02-20,2026-02-20,2026-02-21,2026-02-25,2026-02-25,2026-02-25,2026-03-02,2026-03-02,started,,,,
APP-010650,LOC-11,Midwest,MGR-011,Stocker,jobboard_c,0-5,partial,2026-02-20,,,,,,,,applied,availability_mismatch,,,
APP-011013,LOC-17,Northeast,MGR-017,Cashier,jobboard_c,6-10,full,2026-02-20,2026-02-23,2026-02-24,2026-03-01,2026-03-03,2026-03-03,2026-03-08,2026-03-08,started,,2026-04-05,28,schedule_conflict
APP-010920,LOC-23,South,MGR-023,Cashier,jobboard_c,11-20,full,2026-02-21,,,,,,,,applied,failed_knockout,,,
APP-011141,LOC-13,Northeast,MGR-013,Cashier,social,6-10,full,2026-02-21,2026-02-24,2026-02-27,,,,,,interview_scheduled,interview_no_show,,,
APP-011222,LOC-14,Northeast,MGR-014,Sales Associate,jobboard_c,0-5,partial,2026-02-21,2026-02-21,2026-03-04,,,,,,interview_scheduled,interview_no_show,,,
APP-011334,LOC-19,Northeast,MGR-019,Sales Associate,jobboard_c,6-10,full,2026-02-21,,,,,,,,applied,failed_knockout,,,
APP-011139,LOC-23,South,MGR-023,Shift Supervisor,jobboard_a,11-20,limited,2026-02-21,,,,,,,,applied,failed_knockout,,,
APP-011134,LOC-24,South,MGR-024,Cashier,jobboard_c,0-5,limited,2026-02-21,,,,,,,,applied,incomplete_application,,,
APP-010911,LOC-13,Northeast,MGR-013,Sales Associate,career_site,11-20,partial,2026-02-21,2026-02-22,,,,,,,screened,unresponsive,,,
APP-011133,LOC-24,South,MGR-024,Sales Associate,jobboard_c,11-20,limited,2026-02-21,2026-02-23,2026-02-24,2026-03-01,2026-03-03,2026-03-05,2026-03-14,2026-03-14,started,,,,
APP-011132,LOC-28,South,MGR-028,Sales Associate,jobboard_c,0-5,full,2026-02-21,,,,,,,,applied,availability_mismatch,,,
APP-010293,LOC-20,Northeast,MGR-020,Seasonal Associate,jobboard_a,6-10,limited,2026-02-21,,,,,,,,applied,incomplete_application,,,
APP-010431,LOC-32,South,MGR-032,Cashier,jobboard_c,21-40,partial,2026-02-21,2026-02-22,2026-02-24,,,,,,interview_scheduled,interview_no_show,,,
APP-011332,LOC-21,Northeast,MGR-021,Seasonal Associate,career_site,0-5,full,2026-02-21,2026-02-21,,,,,,,screened,unresponsive,,,
APP-010583,LOC-36,West,MGR-036,Seasonal Associate,jobboard_c,11-20,partial,2026-02-21,,,,,,,,applied,incomplete_application,,,
APP-010511,LOC-40,West,MGR-040,Sales Associate,jobboard_a,21-40,full,2026-02-21,2026-02-22,2026-03-04,,,,,,interview_scheduled,interview_no_show,,,
APP-010394,LOC-40,West,MGR-040,Seasonal Associate,jobboard_c,11-20,full,2026-02-21,,,,,,,,applied,availability_mismatch,,,
APP-011385,LOC-11,Midwest,MGR-011,Seasonal Associate,jobboard_c,40+,partial,2026-02-21,,,,,,,,applied,availability_mismatch,,,
APP-011011,LOC-38,West,MGR-038,Seasonal Associate,jobboard_c,40+,full,2026-02-21,,,,,,,,applied,withdrew,,,
APP-010520,LOC-01,Midwest,MGR-001,Sales Associate,jobboard_c,0-5,full,2026-02-21,2026-02-21,2026-02-21,2026-02-27,2026-02-28,,,,offer_extended,offer_declined,,,
APP-011181,LOC-34,West,MGR-034,Cashier,jobboard_c,21-40,full,2026-02-21,2026-02-22,2026-02-25,2026-02-26,2026-02-28,2026-03-01,2026-03-08,,onboarding_started,no_show_first_shift,,,
APP-011174,LOC-03,Midwest,MGR-003,Seasonal Associate,jobboard_c,6-10,full,2026-02-21,2026-02-23,,,,,,,screened,no_interview_slot,,,
APP-011173,LOC-17,Northeast,MGR-017,Cashier,jobboard_a,11-20,full,2026-02-21,,,,,,,,applied,availability_mismatch,,,
APP-010416,LOC-07,Midwest,MGR-007,Shift Supervisor,jobboard_a,6-10,partial,2026-02-21,,,,,,,,applied,availability_mismatch,,,
APP-011184,LOC-34,West,MGR-034,Sales Associate,jobboard_c,0-5,partial,2026-02-21,2026-02-21,2026-02-22,,,,,,interview_scheduled,interview_no_show,,,
APP-010669,LOC-19,Northeast,MGR-019,Shift Supervisor,jobboard_c,0-5,limited,2026-02-21,2026-02-22,2026-03-05,2026-03-08,2026-03-08,2026-03-08,2026-03-14,2026-03-14,started,,,,
APP-010614,LOC-01,Midwest,MGR-001,Stocker,jobboard_b,21-40,limited,2026-02-21,,,,,,,,applied,availability_mismatch,,,
APP-010610,LOC-28,South,MGR-028,Stocker,jobboard_c,0-5,partial,2026-02-21,,,,,,,,applied,incomplete_application,,,
APP-011434,LOC-05,Midwest,MGR-005,Stocker,jobboard_c,21-40,full,2026-02-21,2026-02-23,2026-02-26,2026-03-03,,,,,interview_completed,candidate_declined,,,
APP-010285,LOC-40,West,MGR-040,Stocker,jobboard_c,21-40,full,2026-02-21,,,,,,,,applied,failed_knockout,,,
APP-010936,LOC-22,South,MGR-022,Cashier,jobboard_b,6-10,full,2026-02-21,,,,,,,,applied,incomplete_application,,,
APP-010618,LOC-31,South,MGR-031,Seasonal Associate,jobboard_c,21-40,limited,2026-02-21,2026-02-24,2026-03-06,,,,,,interview_scheduled,interview_no_show,,,
APP-011359,LOC-09,Midwest,MGR-009,Seasonal Associate,jobboard_b,6-10,full,2026-02-21,2026-02-22,2026-02-22,,,,,,interview_scheduled,interview_no_show,,,
APP-010696,LOC-22,South,MGR-022,Cashier,jobboard_c,6-10,full,2026-02-21,,,,,,,,applied,availability_mismatch,,,
APP-010424,LOC-41,West,MGR-041,Stocker,career_site,21-40,limited,2026-02-21,,,,,,,,applied,incomplete_application,,,
APP-010752,LOC-42,West,MGR-042,Cashier,jobboard_c,6-10,partial,2026-02-21,2026-02-23,,,,,,,screened,withdrew,,,
APP-011148,LOC-22,South,MGR-022,Stocker,jobboard_c,21-40,limited,2026-02-21,,,,,,,,applied,withdrew,,,
APP-011217,LOC-09,Midwest,MGR-009,Stocker,jobboard_c,0-5,full,2026-02-21,,,,,,,,applied,availability_mismatch,,,
APP-010789,LOC-26,South,MGR-026,Seasonal Associate,jobboard_c,21-40,full,2026-02-21,,,,,,,,applied,incomplete_application,,,
APP-010608,LOC-27,South,MGR-027,Seasonal Associate,jobboard_c,6-10,full,2026-02-21,,,,,,,,applied,withdrew,,,
APP-010582,LOC-15,Northeast,MGR-015,Stocker,social,0-5,full,2026-02-21,2026-02-22,2026-02-22,,,,,,interview_scheduled,interview_no_show,,,
APP-010866,LOC-05,Midwest,MGR-005,Sales Associate,jobboard_c,11-20,partial,2026-02-21,,,,,,,,applied,availability_mismatch,,,
APP-010389,LOC-04,Midwest,MGR-004,Cashier,jobboard_c,0-5,full,2026-02-21,2026-02-23,2026-02-26,2026-03-02,2026-03-03,2026-03-05,2026-03-15,,onboarding_started,no_show_first_shift,,,
APP-010868,LOC-17,Northeast,MGR-017,Seasonal Associate,jobboard_c,0-5,full,2026-02-21,,,,,,,,applied,failed_knockout,,,
APP-010507,LOC-22,South,MGR-022,Sales Associate,jobboard_b,21-40,full,2026-02-21,,,,,,,,applied,withdrew,,,
APP-010588,LOC-41,West,MGR-041,Sales Associate,social,21-40,partial,2026-02-21,2026-02-23,2026-02-24,2026-02-26,2026-03-01,2026-03-01,2026-03-03,2026-03-03,started,,,,
APP-011274,LOC-09,Midwest,MGR-009,Seasonal Associate,career_site,11-20,full,2026-02-21,2026-02-24,2026-02-26,2026-03-01,,,,,interview_completed,failed_background_check,,,
APP-010776,LOC-38,West,MGR-038,Seasonal Associate,jobboard_c,11-20,full,2026-02-21,2026-02-22,2026-02-25,,,,,,interview_scheduled,interview_no_show,,,
APP-010995,LOC-08,Midwest,MGR-008,Seasonal Associate,jobboard_a,6-10,full,2026-02-21,,,,,,,,applied,incomplete_application,,,
APP-010505,LOC-22,South,MGR-022,Cashier,jobboard_c,0-5,limited,2026-02-21,,,,,,,,applied,failed_knockout,,,
APP-010617,LOC-29,South,MGR-029,Seasonal Associate,career_site,0-5,full,2026-02-21,,,,,,,,applied,failed_knockout,,,
APP-010822,LOC-02,Midwest,MGR-002,Stocker,jobboard_b,11-20,limited,2026-02-21,,,,,,,,applied,availability_mismatch,,,
APP-010674,LOC-34,West,MGR-034,Seasonal Associate,jobboard_c,0-5,full,2026-02-21,,,,,,,,applied,availability_mismatch,,,
APP-010871,LOC-28,South,MGR-028,Sales Associate,jobboard_a,11-20,full,2026-02-21,2026-02-24,2026-02-25,2026-02-28,,,,,interview_completed,not_qualified,,,
APP-010673,LOC-19,Northeast,MGR-019,Stocker,referral,0-5,full,2026-02-21,2026-02-21,,,,,,,screened,no_interview_slot,,,
APP-011299,LOC-01,Midwest,MGR-001,Sales Associate,jobboard_c,6-10,limited,2026-02-21,,,,,,,,applied,availability_mismatch,,,
APP-011302,LOC-22,South,MGR-022,Seasonal Associate,career_site,21-40,full,2026-02-21,2026-02-21,2026-02-24,2026-02-26,,,,,interview_completed,not_qualified,,,
APP-010467,LOC-35,West,MGR-035,Shift Supervisor,jobboard_a,6-10,partial,2026-02-21,2026-02-22,2026-02-22,2026-02-28,2026-03-02,2026-03-02,2026-03-12,,onboarding_started,no_show_first_shift,,,
APP-010444,LOC-42,West,MGR-042,Sales Associate,jobboard_c,0-5,limited,2026-02-21,,,,,,,,applied,availability_mismatch,,,
APP-010998,LOC-28,South,MGR-028,Sales Associate,jobboard_c,0-5,full,2026-02-21,,,,,,,,applied,failed_knockout,,,
APP-010797,LOC-39,West,MGR-039,Sales Associate,jobboard_a,11-20,limited,2026-02-21,,,,,,,,applied,availability_mismatch,,,
APP-011437,LOC-15,Northeast,MGR-015,Cashier,jobboard_a,6-10,full,2026-02-21,2026-02-23,,,,,,,screened,unresponsive,,,
APP-011024,LOC-23,South,MGR-023,Seasonal Associate,jobboard_c,6-10,partial,2026-02-21,2026-02-22,,,,,,,screened,withdrew,,,
APP-011249,LOC-28,South,MGR-028,Cashier,jobboard_c,0-5,full,2026-02-21,,,,,,,,applied,incomplete_application,,,
APP-010724,LOC-13,Northeast,MGR-013,Cashier,jobboard_a,11-20,full,2026-02-21,2026-02-22,2026-02-25,2026-03-02,2026-03-05,2026-03-07,2026-03-12,,onboarding_started,no_show_first_shift,,,
APP-011251,LOC-21,Northeast,MGR-021,Cashier,jobboard_c,0-5,limited,2026-02-21,2026-02-24,2026-02-27,,,,,,interview_scheduled,interview_no_show,,,
APP-011114,LOC-09,Midwest,MGR-009,Sales Associate,jobboard_c,11-20,full,2026-02-21,2026-02-21,2026-02-21,2026-02-26,2026-02-26,2026-02-27,2026-03-03,2026-03-03,started,,,,
APP-010692,LOC-34,West,MGR-034,Cashier,jobboard_c,11-20,limited,2026-02-21,,,,,,,,applied,incomplete_application,,,
APP-011256,LOC-21,Northeast,MGR-021,Cashier,jobboard_c,6-10,full,2026-02-21,2026-02-22,2026-02-24,2026-03-01,,,,,interview_completed,not_qualified,,,
APP-010894,LOC-26,South,MGR-026,Cashier,jobboard_c,21-40,limited,2026-02-21,,,,,,,,applied,incomplete_application,,,
APP-010493,LOC-34,West,MGR-034,Sales Associate,social,11-20,limited,2026-02-21,2026-02-24,,,,,,,screened,unresponsive,,,
APP-011108,LOC-29,South,MGR-029,Sales Associate,referral,40+,full,2026-02-21,2026-02-22,2026-02-25,,,,,,interview_scheduled,interview_no_show,,,
APP-010915,LOC-17,Northeast,MGR-017,Sales Associate,jobboard_a,21-40,partial,2026-02-22,,,,,,,,applied,incomplete_application,,,
APP-010579,LOC-37,West,MGR-037,Sales Associate,social,0-5,limited,2026-02-22,2026-02-25,,,,,,,screened,unresponsive,,,
APP-011246,LOC-13,Northeast,MGR-013,Cashier,jobboard_b,6-10,full,2026-02-22,,,,,,,,applied,incomplete_application,,,
APP-011291,LOC-23,South,MGR-023,Cashier,jobboard_b,21-40,limited,2026-02-22,,,,,,,,applied,failed_knockout,,,
APP-010552,LOC-06,Midwest,MGR-006,Cashier,career_site,21-40,partial,2026-02-22,,,,,,,,applied,availability_mismatch,,,
APP-010839,LOC-23,South,MGR-023,Sales Associate,jobboard_c,11-20,full,2026-02-22,,,,,,,,applied,failed_knockout,,,
APP-011428,LOC-23,South,MGR-023,Sales Associate,career_site,6-10,partial,2026-02-22,,,,,,,,applied,failed_knockout,,,
APP-010885,LOC-40,West,MGR-040,Cashier,jobboard_c,11-20,limited,2026-02-22,2026-02-25,,,,,,,screened,no_interview_slot,,,
APP-011351,LOC-14,Northeast,MGR-014,Stocker,jobboard_b,11-20,limited,2026-02-22,2026-02-25,,,,,,,screened,no_interview_slot,,,
APP-010786,LOC-19,Northeast,MGR-019,Stocker,career_site,11-20,full,2026-02-22,2026-02-24,,,,,,,screened,no_interview_slot,,,
APP-010855,LOC-01,Midwest,MGR-001,Cashier,jobboard_c,21-40,limited,2026-02-22,,,,,,,,applied,availability_mismatch,,,
APP-010938,LOC-31,South,MGR-031,Cashier,jobboard_c,6-10,full,2026-02-22,,,,,,,,applied,incomplete_application,,,
APP-010355,LOC-35,West,MGR-035,Sales Associate,jobboard_b,6-10,partial,2026-02-22,2026-02-25,2026-02-25,2026-03-02,2026-03-04,2026-03-05,2026-03-11,,onboarding_started,no_show_first_shift,,,
APP-011262,LOC-20,Northeast,MGR-020,Sales Associate,jobboard_a,6-10,limited,2026-02-22,,,,,,,,applied,withdrew,,,
APP-011327,LOC-09,Midwest,MGR-009,Seasonal Associate,referral,11-20,partial,2026-02-22,,,,,,,,applied,availability_mismatch,,,
APP-010354,LOC-16,Northeast,MGR-016,Stocker,jobboard_a,21-40,full,2026-02-22,2026-02-25,2026-02-26,2026-03-01,2026-03-02,2026-03-03,2026-03-12,2026-03-12,started,,,,
APP-011371,LOC-19,Northeast,MGR-019,Seasonal Associate,career_site,21-40,limited,2026-02-22,2026-02-22,2026-03-05,2026-03-10,2026-03-11,2026-03-11,2026-03-15,2026-03-15,started,,,,
APP-010407,LOC-06,Midwest,MGR-006,Stocker,jobboard_c,0-5,full,2026-02-22,,,,,,,,applied,incomplete_application,,,
APP-011205,LOC-35,West,MGR-035,Sales Associate,jobboard_a,0-5,limited,2026-02-22,2026-02-24,2026-02-27,2026-03-04,2026-03-06,2026-03-07,2026-03-16,2026-03-16,started,,,,
APP-011225,LOC-17,Northeast,MGR-017,Stocker,career_site,0-5,full,2026-02-22,,,,,,,,applied,failed_knockout,,,
APP-011199,LOC-33,South,MGR-033,Shift Supervisor,jobboard_c,11-20,partial,2026-02-22,,,,,,,,applied,failed_knockout,,,
APP-010819,LOC-17,Northeast,MGR-017,Seasonal Associate,jobboard_b,0-5,partial,2026-02-22,2026-02-25,2026-02-26,2026-03-01,,,,,interview_completed,candidate_declined,,,
APP-010666,LOC-10,Midwest,MGR-010,Shift Supervisor,jobboard_c,0-5,partial,2026-02-22,,,,,,,,applied,availability_mismatch,,,
APP-011436,LOC-07,Midwest,MGR-007,Stocker,career_site,0-5,partial,2026-02-22,,,,,,,,applied,availability_mismatch,,,
APP-011161,LOC-31,South,MGR-031,Stocker,career_site,6-10,full,2026-02-22,2026-02-24,2026-03-08,,,,,,interview_scheduled,interview_no_show,,,
APP-010440,LOC-03,Midwest,MGR-003,Sales Associate,jobboard_c,0-5,full,2026-02-22,2026-02-22,,,,,,,screened,no_interview_slot,,,
APP-011112,LOC-30,South,MGR-030,Sales Associate,jobboard_c,6-10,limited,2026-02-22,2026-02-25,,,,,,,screened,unresponsive,,,
APP-010449,LOC-17,Northeast,MGR-017,Seasonal Associate,jobboard_c,0-5,full,2026-02-22,,,,,,,,applied,incomplete_application,,,
APP-010457,LOC-15,Northeast,MGR-015,Sales Associate,social,40+,partial,2026-02-22,,,,,,,,applied,availability_mismatch,,,
APP-010643,LOC-41,West,MGR-041,Seasonal Associate,referral,0-5,partial,2026-02-22,,,,,,,,applied,failed_knockout,,,
APP-011165,LOC-24,South,MGR-024,Sales Associate,jobboard_b,0-5,partial,2026-02-22,,,,,,,,applied,failed_knockout,,,
APP-011025,LOC-24,South,MGR-024,Cashier,social,21-40,limited,2026-02-22,,,,,,,,applied,incomplete_application,,,
APP-011394,LOC-36,West,MGR-036,Sales Associate,career_site,0-5,full,2026-02-22,2026-02-25,2026-03-08,2026-03-10,2026-03-10,2026-03-12,2026-03-21,,onboarding_started,no_show_first_shift,,,
APP-010978,LOC-42,West,MGR-042,Cashier,career_site,6-10,partial,2026-02-22,2026-02-23,,,,,,,screened,unresponsive,,,
APP-011005,LOC-25,South,MGR-025,Sales Associate,jobboard_b,0-5,full,2026-02-22,2026-02-25,2026-03-03,,,,,,interview_scheduled,interview_no_show,,,
APP-010965,LOC-34,West,MGR-034,Sales Associate,jobboard_c,6-10,full,2026-02-22,2026-02-23,,,,,,,screened,withdrew,,,
APP-011042,LOC-22,South,MGR-022,Shift Supervisor,referral,21-40,full,2026-02-22,2026-02-23,2026-02-24,,,,,,interview_scheduled,interview_no_show,,,
APP-010823,LOC-28,South,MGR-028,Stocker,jobboard_c,11-20,partial,2026-02-22,2026-02-23,2026-02-26,,,,,,interview_scheduled,interview_no_show,,,
APP-011087,LOC-19,Northeast,MGR-019,Shift Supervisor,jobboard_c,0-5,full,2026-02-22,2026-02-22,,,,,,,screened,no_interview_slot,,,
APP-010487,LOC-42,West,MGR-042,Sales Associate,jobboard_b,0-5,partial,2026-02-22,,,,,,,,applied,failed_knockout,,,
APP-010773,LOC-41,West,MGR-041,Sales Associate,social,11-20,partial,2026-02-22,,,,,,,,applied,withdrew,,,
APP-010815,LOC-33,South,MGR-033,Seasonal Associate,jobboard_c,0-5,limited,2026-02-22,,,,,,,,applied,incomplete_application,,,
APP-011043,LOC-33,South,MGR-033,Seasonal Associate,jobboard_a,6-10,full,2026-02-22,,,,,,,,applied,incomplete_application,,,
APP-010642,LOC-05,Midwest,MGR-005,Seasonal Associate,jobboard_c,0-5,partial,2026-02-23,,,,,,,,applied,availability_mismatch,,,
APP-011113,LOC-31,South,MGR-031,Cashier,jobboard_a,6-10,partial,2026-02-23,,,,,,,,applied,withdrew,,,
APP-010515,LOC-31,South,MGR-031,Seasonal Associate,referral,6-10,limited,2026-02-23,2026-02-25,2026-03-03,,,,,,interview_scheduled,interview_no_show,,,
APP-011177,LOC-02,Midwest,MGR-002,Cashier,jobboard_c,6-10,full,2026-02-23,2026-02-24,2026-02-24,2026-02-26,2026-02-26,,,,offer_extended,offer_declined,,,
APP-010848,LOC-03,Midwest,MGR-003,Sales Associate,social,11-20,full,2026-02-23,2026-02-23,2026-03-06,2026-03-09,2026-03-11,2026-03-13,2026-03-19,2026-03-19,started,,,,
APP-010952,LOC-29,South,MGR-029,Cashier,referral,6-10,full,2026-02-23,2026-02-24,2026-02-27,2026-03-01,2026-03-03,2026-03-04,2026-03-05,2026-03-05,started,,2026-03-14,9,attendance
APP-011270,LOC-01,Midwest,MGR-001,Cashier,jobboard_a,21-40,partial,2026-02-23,,,,,,,,applied,availability_mismatch,,,
APP-011426,LOC-02,Midwest,MGR-002,Sales Associate,career_site,21-40,full,2026-02-23,,,,,,,,applied,availability_mismatch,,,
APP-010462,LOC-13,Northeast,MGR-013,Cashier,jobboard_b,11-20,full,2026-02-23,,,,,,,,applied,availability_mismatch,,,
APP-011288,LOC-14,Northeast,MGR-014,Stocker,referral,6-10,full,2026-02-23,2026-02-26,2026-03-10,2026-03-11,2026-03-11,2026-03-11,2026-03-13,2026-03-13,started,,,,
APP-010906,LOC-29,South,MGR-029,Stocker,career_site,6-10,limited,2026-02-23,2026-02-25,2026-02-25,,,,,,interview_scheduled,interview_no_show,,,
APP-011094,LOC-03,Midwest,MGR-003,Stocker,career_site,21-40,full,2026-02-23,,,,,,,,applied,incomplete_application,,,
APP-010372,LOC-14,Northeast,MGR-014,Shift Supervisor,referral,0-5,full,2026-02-23,2026-02-26,,,,,,,screened,no_interview_slot,,,
APP-010555,LOC-17,Northeast,MGR-017,Cashier,jobboard_a,6-10,limited,2026-02-23,2026-02-24,2026-02-26,2026-03-02,,,,,interview_completed,not_qualified,,,
APP-011443,LOC-35,West,MGR-035,Stocker,career_site,11-20,limited,2026-02-23,2026-02-25,,,,,,,screened,withdrew,,,
APP-011145,LOC-23,South,MGR-023,Stocker,jobboard_c,6-10,partial,2026-02-23,2026-02-25,2026-02-27,2026-03-05,2026-03-08,,,,offer_extended,offer_declined,,,
APP-011397,LOC-06,Midwest,MGR-006,Stocker,jobboard_a,6-10,full,2026-02-23,2026-02-23,2026-02-26,2026-03-02,2026-03-04,2026-03-06,2026-03-13,2026-03-13,started,,,,
APP-011315,LOC-41,West,MGR-041,Sales Associate,jobboard_a,21-40,full,2026-02-23,2026-02-23,2026-02-25,,,,,,interview_scheduled,interview_no_show,,,
APP-010853,LOC-22,South,MGR-022,Stocker,career_site,21-40,partial,2026-02-23,,,,,,,,applied,failed_knockout,,,
APP-011038,LOC-13,Northeast,MGR-013,Sales Associate,career_site,0-5,partial,2026-02-23,2026-02-26,2026-02-26,,,,,,interview_scheduled,interview_no_show,,,
APP-010679,LOC-01,Midwest,MGR-001,Sales Associate,jobboard_b,6-10,partial,2026-02-23,,,,,,,,applied,availability_mismatch,,,
APP-011039,LOC-21,Northeast,MGR-021,Seasonal Associate,jobboard_c,21-40,partial,2026-02-23,,,,,,,,applied,failed_knockout,,,
APP-010562,LOC-15,Northeast,MGR-015,Seasonal Associate,jobboard_a,6-10,partial,2026-02-23,,,,,,,,applied,withdrew,,,
APP-010345,LOC-37,West,MGR-037,Stocker,jobboard_c,0-5,full,2026-02-23,,,,,,,,applied,withdrew,,,
APP-011265,LOC-01,Midwest,MGR-001,Stocker,social,40+,partial,2026-02-23,,,,,,,,applied,availability_mismatch,,,
APP-010584,LOC-40,West,MGR-040,Cashier,jobboard_b,40+,full,2026-02-23,,,,,,,,applied,availability_mismatch,,,
APP-010778,LOC-22,South,MGR-022,Stocker,jobboard_b,21-40,limited,2026-02-23,2026-02-24,2026-02-27,2026-03-03,2026-03-04,,,,offer_extended,offer_declined,,,
APP-011030,LOC-07,Midwest,MGR-007,Cashier,social,6-10,full,2026-02-23,2026-02-23,,,,,,,screened,no_interview_slot,,,
APP-010376,LOC-09,Midwest,MGR-009,Seasonal Associate,career_site,0-5,full,2026-02-23,,,,,,,,applied,withdrew,,,
APP-010988,LOC-13,Northeast,MGR-013,Sales Associate,social,21-40,full,2026-02-23,2026-02-26,2026-03-01,2026-03-05,2026-03-05,,,,offer_extended,unresponsive_after_offer,,,
APP-010902,LOC-20,Northeast,MGR-020,Sales Associate,career_site,0-5,full,2026-02-23,,,,,,,,applied,incomplete_application,,,
APP-010681,LOC-15,Northeast,MGR-015,Sales Associate,referral,6-10,partial,2026-02-23,2026-02-25,2026-02-25,2026-03-02,2026-03-04,2026-03-05,2026-03-11,2026-03-11,started,,,,
APP-011201,LOC-15,Northeast,MGR-015,Sales Associate,jobboard_b,21-40,partial,2026-02-23,2026-02-26,2026-02-27,,,,,,interview_scheduled,interview_no_show,,,
APP-011050,LOC-03,Midwest,MGR-003,Sales Associate,career_site,11-20,limited,2026-02-23,,,,,,,,applied,availability_mismatch,,,
APP-011203,LOC-34,West,MGR-034,Cashier,referral,0-5,limited,2026-02-23,2026-02-23,,,,,,,screened,unresponsive,,,
APP-010959,LOC-01,Midwest,MGR-001,Sales Associate,career_site,21-40,full,2026-02-23,,,,,,,,applied,incomplete_application,,,
APP-010933,LOC-32,South,MGR-032,Stocker,jobboard_c,40+,full,2026-02-23,,,,,,,,applied,withdrew,,,
